Order_ID,TAKEAWAY/SEATING/PICKUP,DATE,DAY,TIME,SERVER,ITEM,QUANTITY,PRICE,TOTAL,ALLERGIES,FOOD TYPE,WEEK NUMBER
144308,SEAT,15-07-2020,WEDNESDAY,1:25 PM,DEB D.,CHICKEN WINGS,1,14,14,NO,STARTERS,WEEK 4
144308,SEAT,15-07-2020,WEDNESDAY,1:25 PM,DEB D.,ASIAN CHIC LETTUCE WRAPS,1,14,14,NO,STARTERS,WEEK 4
144274,SEAT,15-07-2020,WEDNESDAY,11:41 AM,DEB D.,PAN SCRAMBLE,1,12,12,NO,BREAKFAST,WEEK 4
144274,SEAT,15-07-2020,WEDNESDAY,11:41 AM,DEB D.,CHIC COBB SALAD,1,#N/A,#N/A,NO,#N/A,WEEK 4
144274,SEAT,15-07-2020,WEDNESDAY,11:41 AM,DEB D.,JR. COMBO,2,18,36,NO,JUNIOR MENU,WEEK 4
144310,SEAT,15-07-2020,WEDNESDAY,1:35 PM,DEB D.,GINGER BEEF,1,18,18,NO,RICE BOWLS AND PASTA,WEEK 4
144310,SEAT,15-07-2020,WEDNESDAY,1:35 PM,DEB D.,BUFFALO CHIC WRAPS,1,15,15,NO,SANDWHICHES,WEEK 4
144310,SEAT,15-07-2020,WEDNESDAY,1:35 PM,DEB D.,ASIAN CHIC LETTUCE WRAPS,1,14,14,NO,STARTERS,WEEK 4
144310,SEAT,15-07-2020,WEDNESDAY,1:35 PM,DEB D.,BEEF DIP SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 4
144404,PICKUP,15-07-2020,WEDNESDAY,5:05 PM,TAYLOR P,FISH & CHIPS,1,#N/A,#N/A,NO,#N/A,WEEK 4
144404,PICKUP,15-07-2020,WEDNESDAY,5:05 PM,TAYLOR P,THAI PRAWN SALAD,1,#N/A,#N/A,NO,#N/A,WEEK 4
144256,SEAT,15-07-2020,WEDNESDAY,10:27 AM,DEB D.,FAST FARE BREAKFAST,2,10,20,NO,BREAKFAST,WEEK 4
144256,SEAT,15-07-2020,WEDNESDAY,10:27 AM,DEB D.,BREAKFAST ON THE RUN,2,6,12,NO,BREAKFAST,WEEK 4
144302,SEAT,15-07-2020,WEDNESDAY,12:57 PM,DEB D.,PRIME RIB BURGER,1,17,17,NO,SANDWHICHES,WEEK 4
144302,SEAT,15-07-2020,WEDNESDAY,12:57 PM,DEB D.,CHICKEN GYOZA,1,14,14,NO,STARTERS,WEEK 4
144346,SEAT,15-07-2020,WEDNESDAY,2:41 PM,DEB D.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 4
144386,SEAT,15-07-2020,WEDNESDAY,4:37 PM,DEE V.,AHI TUNA POKE BOWL,1,21,21,NO,RICE BOWLS AND PASTA,WEEK 4
144386,SEAT,15-07-2020,WEDNESDAY,4:37 PM,DEE V.,GINGER BEEF,1,18,18,NO,RICE BOWLS AND PASTA,WEEK 4
144386,SEAT,15-07-2020,WEDNESDAY,4:37 PM,DEE V.,WOR WONTON SOUP,2,8,16,NO,SOUP,WEEK 4
144345,SEAT,15-07-2020,WEDNESDAY,3:39 PM,DEE V.,CHICKEN WINGS,1,14,14,NO,STARTERS,WEEK 4
144345,SEAT,15-07-2020,WEDNESDAY,3:39 PM,DEE V.,CHICKEN GYOZA,1,14,14,NO,STARTERS,WEEK 4
144345,SEAT,15-07-2020,WEDNESDAY,2:55 PM,DEE V.,CHICKEN WINGS,1,14,14,NO,STARTERS,WEEK 4
144345,SEAT,15-07-2020,WEDNESDAY,2:55 PM,DEE V.,CHICKEN GYOZA,1,14,14,NO,STARTERS,WEEK 4
144345,SEAT,15-07-2020,WEDNESDAY,2:55 PM,DEE V.,FISH TACOS,1,14,14,NO,STARTERS,WEEK 4
144345,SEAT,15-07-2020,WEDNESDAY,2:55 PM,DEE V.,SPICY ITALIAN FLATBRD,1,15,15,NO,PIZZA,WEEK 4
144252,SEAT,15-07-2020,WEDNESDAY,10:11 AM,DEB D.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 4
144316,SEAT,15-07-2020,WEDNESDAY,1:50 PM,DEB D.,PRIME RIB BURGER,1,17,17,NO,SANDWHICHES,WEEK 4
144316,SEAT,15-07-2020,WEDNESDAY,1:50 PM,DEB D.,WILLOW CLUB HOUSE SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 4
144381,SEAT,15-07-2020,WEDNESDAY,4:05 PM,ASHLEY C.,BEEF DIP SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 4
144381,SEAT,15-07-2020,WEDNESDAY,4:05 PM,ASHLEY C.,BUFFALO CHIC WRAPS,1,15,15,NO,SANDWHICHES,WEEK 4
144381,SEAT,15-07-2020,WEDNESDAY,4:05 PM,ASHLEY C.,CHICKEN WINGS,2,14,28,NO,STARTERS,WEEK 4
144401,SEAT,15-07-2020,WEDNESDAY,5:02 PM,ASHLEY C.,NACHOS,1,#N/A,#N/A,NO,#N/A,WEEK 4
144401,SEAT,15-07-2020,WEDNESDAY,5:02 PM,ASHLEY C.,CHICKEN WINGS,1,14,14,NO,STARTERS,WEEK 4
144401,SEAT,15-07-2020,WEDNESDAY,5:02 PM,ASHLEY C.,SALT & PEPPER CALAMARI,1,14,14,NO,STARTERS,WEEK 4
144386,SEAT,15-07-2020,WEDNESDAY,4:36 PM,DEE V.,JR. COMBO,1,18,18,NO,JUNIOR MENU,WEEK 4
144276,SEAT,15-07-2020,WEDNESDAY,11:49 AM,DEB D.,SOUP OF THE DAY,3,#N/A,#N/A,NO,#N/A,WEEK 4
144390,SEAT,15-07-2020,WEDNESDAY,4:39 PM,DEE V.,CHICKEN WINGS,1,14,14,NO,STARTERS,WEEK 4
144911,SEAT,17-07-2020,FRIDAY,1:17 PM,KAITLIN E.,AHI TUNA POKE BOWL,1,21,21,NO,RICE BOWLS AND PASTA,WEEK 5
144911,SEAT,17-07-2020,FRIDAY,1:17 PM,KAITLIN E.,CHICKEN PAPPARDELLE,1,20,20,NO,RICE BOWLS AND PASTA,WEEK 5
144860,SEAT,17-07-2020,FRIDAY,11:04 AM,DEE V.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 5
144921,SEAT,17-07-2020,FRIDAY,1:41 PM,TAYLOR P,NACHOS,1,#N/A,#N/A,NO,#N/A,WEEK 5
144894,SEAT,17-07-2020,FRIDAY,12:25 PM,KAITLIN E.,EGGS BENEDICT,1,12,12,YES,BREAKFAST,WEEK 5
144894,SEAT,17-07-2020,FRIDAY,12:25 PM,KAITLIN E.,PAN SCRAMBLE,1,12,12,YES,BREAKFAST,WEEK 5
144894,SEAT,17-07-2020,FRIDAY,12:25 PM,KAITLIN E.,CHICKEN FINGER 5 PIECE,1,15,15,YES,STARTERS,WEEK 5
144894,SEAT,17-07-2020,FRIDAY,12:25 PM,KAITLIN E.,PANCAKES & EGGS,1,12,12,YES,BREAKFAST,WEEK 5
144828,SEAT,17-07-2020,FRIDAY,10:00 PM,EMMA B.,SPICY ITALIAN FLATBRD,2,15,30,NO,PIZZA,WEEK 5
144852,TAKEAWAY,17-07-2020,FRIDAY,10:04 AM,TAYLOR P,BREAKFAST TACOS,3,12,36,NO,BREAKFAST,WEEK 5
144852,TAKEAWAY,17-07-2020,FRIDAY,10:04 AM,TAYLOR P,TWO EGGS ANY STYLE,1,12,12,NO,BREAKFAST,WEEK 5
144852,TAKEAWAY,17-07-2020,FRIDAY,10:04 AM,TAYLOR P,PANCAKES & EGGS,1,12,12,NO,BREAKFAST,WEEK 5
144887,SEAT,17-07-2020,FRIDAY,12:19 PM,TAYLOR P,FISH & CHIPS,1,#N/A,#N/A,NO,#N/A,WEEK 5
144887,SEAT,17-07-2020,FRIDAY,12:19 PM,TAYLOR P,WILLOW CLUB HOUSE SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 5
144869,SEAT,17-07-2020,FRIDAY,11:36 AM,TAYLOR P,ITALIAN OMELETTE,1,12,12,NO,BREAKFAST,WEEK 5
144848,SEAT,17-07-2020,FRIDAY,9:48 AM,DEE V.,BREAKFAST ON THE RUN,1,6,6,NO,BREAKFAST,WEEK 5
144848,SEAT,17-07-2020,FRIDAY,9:48 AM,DEE V.,FAST FARE BREAKFAST,2,10,20,NO,BREAKFAST,WEEK 5
144882,SEAT,17-07-2020,FRIDAY,12:17 PM,DEE V.,WILLOW CLUB HOUSE SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 5
144882,SEAT,17-07-2020,FRIDAY,12:17 PM,DEE V.,BUFFALO CHIC WRAPS,1,15,15,NO,SANDWHICHES,WEEK 5
144882,SEAT,17-07-2020,FRIDAY,12:17 PM,DEE V.,OPEN FOOD ,1,15,15,NO,ENTRÉE,WEEK 5
144882,SEAT,17-07-2020,FRIDAY,12:17 PM,DEE V.,SIDE LATTICE FRIES,1,2,2,NO,SIDE / ADD ON,WEEK 5
144911,TAKEAWAY,17-07-2020,FRIDAY,1:59 PM,KAITLIN E.,STICKY TOFFEE PUDDING,2,7,14,NO,DESSERTS,WEEK 5
144955,SEAT,17-07-2020,FRIDAY,2:59 PM,KAITLIN E.,NACHOS,1,#N/A,#N/A,NO,#N/A,WEEK 5
144874,SEAT,17-07-2020,FRIDAY,1:31 PM,DEE V.,STICKY TOFFEE PUDDING,1,7,7,NO,DESSERTS,WEEK 5
144865,SEAT,17-07-2020,FRIDAY,11:18 AM,DEE V.,FAST FARE BREAKFAST,2,10,20,NO,BREAKFAST,WEEK 5
144865,SEAT,17-07-2020,FRIDAY,11:18 AM,DEE V.,TWO EGGS ANY STYLE,1,12,12,NO,BREAKFAST,WEEK 5
144827,SEAT,17-07-2020,FRIDAY,9:34 PM,KAITLIN E.,NACHOS,1,#N/A,#N/A,NO,#N/A,WEEK 5
144874,SEAT,17-07-2020,FRIDAY,12:32 PM,DEE V.,STEAK SANDWHICH,1,25,25,NO,SANDWHICHES,WEEK 5
144874,SEAT,17-07-2020,FRIDAY,12:32 PM,DEE V.,SIDE VEGGIES & DIP,1,2,2,NO,SIDE / ADD ON,WEEK 5
144874,SEAT,17-07-2020,FRIDAY,12:32 PM,DEE V.,THAI PRAWN SALAD,1,#N/A,#N/A,NO,#N/A,WEEK 5
144973,SEAT,17-07-2020,FRIDAY,3:40 PM,KAITLIN E.,BEEF DIP SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 5
144882,SEAT,17-07-2020,FRIDAY,12:17 PM,DEE V.,WILLOW CLUB HOUSE SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 5
144882,SEAT,17-07-2020,FRIDAY,12:17 PM,DEE V.,BUFFALO CHIC WRAPS,1,15,15,NO,SANDWHICHES,WEEK 5
144882,SEAT,17-07-2020,FRIDAY,12:17 PM,DEE V.,SIDE LATTICE FRIES,1,2,2,NO,SIDE / ADD ON,WEEK 5
144882,SEAT,17-07-2020,FRIDAY,12:17 PM,DEE V.,OPEN FOOD ,1,15,15,NO,ENTRÉE,WEEK 5
144826,SEAT,17-07-2020,FRIDAY,9:09 PM,EMMA B.,JR. COMBO,1,18,18,NO,JUNIOR MENU,WEEK 5
144898,SEAT,17-07-2020,FRIDAY,12:56 PM,DEE V.,SOUP OF THE DAY,2,#N/A,#N/A,NO,#N/A,WEEK 5
144898,SEAT,17-07-2020,FRIDAY,12:56 PM,DEE V.,THAI PRAWN SALAD,1,#N/A,#N/A,NO,#N/A,WEEK 5
144898,SEAT,17-07-2020,FRIDAY,12:56 PM,DEE V.,SOUP OF THE DAY,1,#N/A,#N/A,NO,#N/A,WEEK 5
144850,SEAT,17-07-2020,FRIDAY,9:59 AM,TAYLOR P,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 5
144883,SEAT,17-07-2020,FRIDAY,12:00 PM,KAITLIN E.,PRIME RIB SLIDER,1,6,6,NO,STARTERS,WEEK 5
144915,SEAT,17-07-2020,FRIDAY,1:42 PM,TAYLOR P,CHICKEN WINGS,2,14,28,NO,STARTERS,WEEK 5
144915,SEAT,17-07-2020,FRIDAY,1:42 PM,TAYLOR P,CHICKEN GYOZA,1,14,14,NO,STARTERS,WEEK 5
144915,SEAT,17-07-2020,FRIDAY,1:42 PM,TAYLOR P,SALT & PEPPER PORK RIBS,1,14,14,NO,STARTERS,WEEK 5
144915,SEAT,17-07-2020,FRIDAY,1:42 PM,TAYLOR P,ASIAN CHIC LETTUCE WRAPS,1,14,14,NO,STARTERS,WEEK 5
144915,SEAT,17-07-2020,FRIDAY,1:42 PM,TAYLOR P,SIDE OF FRIES,1,2,2,NO,SIDE / ADD ON,WEEK 5
144922,SEAT,17-07-2020,FRIDAY,1:43 PM,KAITLIN E.,ASIAN CHIC LETTUCE WRAPS,1,14,14,NO,STARTERS,WEEK 5
144894,TAKEAWAY,17-07-2020,FRIDAY,1:10 PM,KAITLIN E.,BEEF DIP SANDWHICH,1,15,15,YES,SANDWHICHES,WEEK 5
144886,SEAT,17-07-2020,FRIDAY,12:09 PM,DEE V.,BUFFALO CHIC WRAPS,2,15,30,NO,SANDWHICHES,WEEK 5
144945,SEAT,17-07-2020,FRIDAY,2:50 PM,DEE V.,WOR WONTON SOUP,1,8,8,YES,SOUP,WEEK 5
144945,SEAT,17-07-2020,FRIDAY,2:50 PM,DEE V.,FISH TACOS,2,14,28,YES,STARTERS,WEEK 5
144945,SEAT,17-07-2020,FRIDAY,2:50 PM,DEE V.,CHICKEN GYOZA,1,14,14,YES,STARTERS,WEEK 5
144884,SEAT,17-07-2020,FRIDAY,12:27 PM,TAYLOR P,EGGS BENEDICT,1,12,12,NO,BREAKFAST,WEEK 5
144851,SEAT,17-07-2020,FRIDAY,10:01 AM,TAYLOR P,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 5
144914,SEAT,17-07-2020,FRIDAY,1:23 PM,KAITLIN E.,CHICKEN PAPPARDELLE,1,20,20,NO,RICE BOWLS AND PASTA,WEEK 5
144914,SEAT,17-07-2020,FRIDAY,1:23 PM,KAITLIN E.,AHI TUNA POKE BOWL,1,21,21,NO,RICE BOWLS AND PASTA,WEEK 5
144914,SEAT,17-07-2020,FRIDAY,1:23 PM,KAITLIN E.,THAI PRAWN SALAD,1,#N/A,#N/A,NO,#N/A,WEEK 5
145139,SEAT,18-07-2020,SATURDAY,7:51 AM,RETA D.,TWO EGGS ANY STYLE,1,12,12,NO,BREAKFAST,WEEK 5
145212,SEAT,18-07-2020,SATURDAY,12:49 PM,RETA D.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 5
145208,SEAT,18-07-2020,SATURDAY,12:32 PM,JILLIAN N.,SIDE VEGGIES & DIP,1,2,2,NO,SIDE / ADD ON,WEEK 5
145139,SEAT,18-07-2020,SATURDAY,7:54 AM,RETA D.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 5
145188,SEAT,18-07-2020,SATURDAY,11:42 AM,EMMA B.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 5
145188,SEAT,18-07-2020,SATURDAY,11:42 AM,EMMA B.,ADD AN EGG,2,4,8,NO,SIDE / ADD ON,WEEK 5
145188,SEAT,18-07-2020,SATURDAY,11:42 AM,EMMA B.,SIDE OF TOAST ,1,1,1,NO,SIDE / ADD ON,WEEK 5
145182,SEAT,18-07-2020,SATURDAY,11:04 AM,RETA D.,TWO EGGS ANY STYLE,1,12,12,NO,BREAKFAST,WEEK 5
145182,SEAT,18-07-2020,SATURDAY,11:04 AM,RETA D.,SIDE OF TOAST ,1,1,1,NO,SIDE / ADD ON,WEEK 5
145152,SEAT,18-07-2020,SATURDAY,9:58 AM,RETA D.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 5
145198,SEAT,18-07-2020,SATURDAY,12:13 PM,JILLIAN N.,PAN SCRAMBLE,1,12,12,NO,BREAKFAST,WEEK 5
145198,SEAT,18-07-2020,SATURDAY,12:13 PM,JILLIAN N.,PRIME RIB SLIDER,4,6,24,NO,STARTERS,WEEK 5
145136,SEAT,18-07-2020,SATURDAY,8:08 AM,RETA D.,SIDE OF TOAST ,1,1,1,NO,SIDE / ADD ON,WEEK 5
145102,SEAT,18-07-2020,SATURDAY,12:18 PM,JILLIAN N.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 5
145137,SEAT,18-07-2020,SATURDAY,7:33 AM,RETA D.,ITALIAN OMELETTE,1,12,12,NO,BREAKFAST,WEEK 5
145137,SEAT,18-07-2020,SATURDAY,7:33 AM,RETA D.,BREAKFAST ON THE RUN,1,6,6,NO,BREAKFAST,WEEK 5
145212,SEAT,18-07-2020,SATURDAY,12:41 PM,RETA D.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 5
145136,SEAT,18-07-2020,SATURDAY,7:27 AM,RETA D.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 5
145170,SEAT,18-07-2020,SATURDAY,10:31 AM,JILLIAN N.,PRIME RIB BURGER,1,17,17,NO,SANDWHICHES,WEEK 5
145170,SEAT,18-07-2020,SATURDAY,10:31 AM,JILLIAN N.,OPEN FOOD ,1,15,15,NO,ENTRÉE,WEEK 5
145186,SEAT,18-07-2020,SATURDAY,11:45 AM,EMMA B.,MTRL SMOKED MEAT SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 5
145186,SEAT,18-07-2020,SATURDAY,11:45 AM,EMMA B.,CHICKEN CORDON BLEU,1,22,22,NO,ENTRÉE,WEEK 5
145186,SEAT,18-07-2020,SATURDAY,11:45 AM,EMMA B.,FISH & CHIPS,1,#N/A,#N/A,NO,#N/A,WEEK 5
145136,SEAT,18-07-2020,SATURDAY,7:57 AM,RETA D.,BREAKFAST ON THE RUN,1,6,6,NO,BREAKFAST,WEEK 5
145136,SEAT,18-07-2020,SATURDAY,7:50 AM,RETA D.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 5
145193,SEAT,18-07-2020,SATURDAY,1:13 PM,EMMA B.,SIDE OF HASHBROWNS,1,2,2,NO,SIDE / ADD ON,WEEK 5
145226,SEAT,18-07-2020,SATURDAY,1:21 PM,EMMA B.,PRIME RIB SLIDER,1,6,6,NO,STARTERS,WEEK 5
145216,TAKEAWAY,18-07-2020,SATURDAY,1:41 PM,EMMA B.,LEMON CRANBERRY CHEESE-CAKE,1,7,7,NO,DESSERTS,WEEK 5
145194,PICKUP,18-07-2020,SATURDAY,11:58 AM,RETA D.,CHIC COBB SALAD,1,#N/A,#N/A,NO,#N/A,WEEK 5
145194,PICKUP,18-07-2020,SATURDAY,11:58 AM,RETA D.,BUTTER CHICKEN,1,20,20,NO,RICE BOWLS AND PASTA,WEEK 5
145194,PICKUP,18-07-2020,SATURDAY,11:58 AM,RETA D.,PECAN CRUSTED SALMON,2,24,48,NO,ENTRÉE,WEEK 5
145225,SEAT,18-07-2020,SATURDAY,1:13 PM,RETA D.,EGGS BENEDICT,1,12,12,NO,BREAKFAST,WEEK 5
145128,SEAT,18-07-2020,SATURDAY,9:18 PM,EMMA B.,WOR WONTON SOUP,2,8,16,NO,SOUP,WEEK 5
145128,SEAT,18-07-2020,SATURDAY,9:18 PM,EMMA B.,CHICKEN GYOZA,1,14,14,NO,STARTERS,WEEK 5
145128,SEAT,18-07-2020,SATURDAY,9:18 PM,EMMA B.,CHICKEN WINGS,1,14,14,NO,STARTERS,WEEK 5
145166,SEAT,18-07-2020,SATURDAY,10:17 AM,RETA D.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 5
145166,SEAT,18-07-2020,SATURDAY,10:17 AM,RETA D.,TWO EGGS ANY STYLE,1,12,12,NO,BREAKFAST,WEEK 5
145163,SEAT,18-07-2020,SATURDAY,10:03 AM,RETA D.,FAST FARE BREAKFAST,2,10,20,NO,BREAKFAST,WEEK 5
145136,SEAT,18-07-2020,SATURDAY,7:44 AM,RETA D.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 5
145158,TAKEAWAY,18-07-2020,SATURDAY,9:55 AM,RETA D.,OPEN FOOD ,1,15,15,NO,ENTRÉE,WEEK 5
145182,SEAT,18-07-2020,SATURDAY,11:01 AM,RETA D.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 5
145193,SEAT,18-07-2020,SATURDAY,11:59 AM,EMMA B.,TWO EGGS ANY STYLE,1,12,12,NO,BREAKFAST,WEEK 5
145186,TAKEAWAY,18-07-2020,SATURDAY,11:59 AM,EMMA B.,BEEF DIP SANDWHICH,1,15,15,NO,SANDWHICHES,WEEK 5
145197,SEAT,18-07-2020,SATURDAY,12:31 PM,JILLIAN N.,ITALIAN OMELETTE,1,12,12,NO,BREAKFAST,WEEK 5
145152,SEAT,18-07-2020,SATURDAY,9:26 AM,RETA D.,SIDE OF TOAST ,1,1,1,NO,SIDE / ADD ON,WEEK 5
145152,SEAT,18-07-2020,SATURDAY,9:26 AM,RETA D.,SIDE OF BACON,1,3,3,NO,SIDE / ADD ON,WEEK 5
145152,SEAT,18-07-2020,SATURDAY,9:26 AM,RETA D.,ADD AN EGG,2,4,8,NO,SIDE / ADD ON,WEEK 5
145468,SEAT,19-07-2020,SUNDAY,11:44 AM,JILLIAN N.,NACHOS,1,#N/A,#N/A,NO,#N/A,WEEK 5
145468,SEAT,19-07-2020,SUNDAY,11:44 AM,JILLIAN N.,CINNAMON FRENCH TOAST,1,12,12,NO,BREAKFAST,WEEK 5
145468,SEAT,19-07-2020,SUNDAY,11:44 AM,JILLIAN N.,SIDE OF BACON,1,3,3,NO,SIDE / ADD ON,WEEK 5
145412,SEAT,19-07-2020,SUNDAY,8:00 AM,KAITLIN E.,SIDE OF SAUSAGE,1,3,3,NO,SIDE / ADD ON,WEEK 5
145412,SEAT,19-07-2020,SUNDAY,8:00 AM,KAITLIN E.,PANCAKES & EGGS,2,12,24,NO,BREAKFAST,WEEK 5
145412,SEAT,19-07-2020,SUNDAY,7:47 AM,KAITLIN E.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 5
145406,SEAT,19-07-2020,SUNDAY,8:58 PM,TAYLOR P,SALT & PEPPER CALAMARI,1,14,14,NO,STARTERS,WEEK 5
145406,SEAT,19-07-2020,SUNDAY,8:58 PM,TAYLOR P,CHICKEN GYOZA,1,14,14,NO,STARTERS,WEEK 5
145469,SEAT,19-07-2020,SUNDAY,11:25 AM,KAITLIN E.,EGGS BENEDICT,1,12,12,NO,BREAKFAST,WEEK 5
145469,SEAT,19-07-2020,SUNDAY,11:25 AM,KAITLIN E.,BREAKFAST TACOS,1,12,12,NO,BREAKFAST,WEEK 5
145468,SEAT,19-07-2020,SUNDAY,11:44 AM,JILLIAN N.,NACHOS,1,#N/A,#N/A,NO,#N/A,WEEK 5
145468,SEAT,19-07-2020,SUNDAY,11:44 AM,JILLIAN N.,CINNAMON FRENCH TOAST,1,12,12,NO,BREAKFAST,WEEK 5
145468,SEAT,19-07-2020,SUNDAY,11:44 AM,JILLIAN N.,SIDE OF BACON,1,3,3,NO,SIDE / ADD ON,WEEK 5
145467,SEAT,19-07-2020,SUNDAY,11:25 AM,JILLIAN N.,BREAKFAST ON THE RUN,2,6,12,NO,BREAKFAST,WEEK 5
145467,SEAT,19-07-2020,SUNDAY,11:25 AM,JILLIAN N.,SIDE OF HASHBROWNS,2,2,4,NO,SIDE / ADD ON,WEEK 5
145467,SEAT,19-07-2020,SUNDAY,11:25 AM,JILLIAN N.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 5
145451,SEAT,19-07-2020,SUNDAY,10:37 AM,KAITLIN E.,CINNAMON FRENCH TOAST,1,12,12,NO,BREAKFAST,WEEK 5
145411,SEAT,19-07-2020,SUNDAY,7:24 AM,KAITLIN E.,BREAKFAST ON THE RUN,2,6,12,NO,BREAKFAST,WEEK 5
145490,SEAT,19-07-2020,SUNDAY,12:45 PM,DEB D.,JR. COMBO,2,18,36,NO,JUNIOR MENU,WEEK 5
145490,SEAT,19-07-2020,SUNDAY,12:45 PM,DEB D.,CHICKEN GYOZA,1,14,14,NO,STARTERS,WEEK 5
145412,SEAT,19-07-2020,SUNDAY,7:29 AM,KAITLIN E.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 5
145411,SEAT,19-07-2020,SUNDAY,7:27 AM,KAITLIN E.,SIDE OF TOAST ,1,1,1,NO,SIDE / ADD ON,WEEK 5
145428,SEAT,19-07-2020,SUNDAY,9:13 AM,KAITLIN E.,BREAKFAST ON THE RUN,1,6,6,NO,BREAKFAST,WEEK 5
145428,SEAT,19-07-2020,SUNDAY,9:13 AM,KAITLIN E.,EGGS BENEDICT,1,12,12,NO,BREAKFAST,WEEK 5
145476,SEAT,19-07-2020,SUNDAY,12:07 PM,JILLIAN N.,STICKY TOFFEE PUDDING,1,7,7,NO,DESSERTS,WEEK 5
145476,SEAT,19-07-2020,SUNDAY,12:07 PM,JILLIAN N.,GINGER BEEF,1,18,18,NO,RICE BOWLS AND PASTA,WEEK 5
145434,SEAT,19-07-2020,SUNDAY,9:42 AM,KAITLIN E.,TWO EGGS ANY STYLE,1,12,12,NO,BREAKFAST,WEEK 5
145474,SEAT,19-07-2020,SUNDAY,12:34 PM,DEB D.,TEX MEX BEEF SALAD,1,#N/A,#N/A,NO,#N/A,WEEK 5
145474,SEAT,19-07-2020,SUNDAY,12:34 PM,DEB D.,CHICKEN GYOZA,1,14,14,NO,STARTERS,WEEK 5
145474,SEAT,19-07-2020,SUNDAY,12:34 PM,DEB D.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 5
145500,SEAT,19-07-2020,SUNDAY,1:21 PM,KAITLIN E.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 5
145473,SEAT,19-07-2020,SUNDAY,11:53 AM,JILLIAN N.,PANCAKES & EGGS,2,12,24,NO,BREAKFAST,WEEK 5
145473,SEAT,19-07-2020,SUNDAY,11:53 AM,JILLIAN N.,EGGS BENEDICT,1,12,12,NO,BREAKFAST,WEEK 5
145473,SEAT,19-07-2020,SUNDAY,11:53 AM,JILLIAN N.,PAN SCRAMBLE,1,12,12,NO,BREAKFAST,WEEK 5
145499,SEAT,19-07-2020,SUNDAY,1:08 PM,DEB D.,WOR WONTON SOUP,1,8,8,NO,SOUP,WEEK 5
145413,SEAT,19-07-2020,SUNDAY,7:34 AM,KAITLIN E.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 5
145444,SEAT,19-07-2020,SUNDAY,10:11 AM,KAITLIN E.,EGGS BENEDICT,1,12,12,NO,BREAKFAST,WEEK 5
145444,SEAT,19-07-2020,SUNDAY,10:11 AM,KAITLIN E.,FAST FARE BREAKFAST,1,10,10,NO,BREAKFAST,WEEK 5
145405,SEAT,19-07-2020,SUNDAY,9:03 PM,KAITLIN E.,CHICKEN GYOZA,1,14,14,NO,STARTERS,WEEK 5
145405,SEAT,19-07-2020,SUNDAY,9:03 PM,KAITLIN E.,CHICKEN PAPPARDELLE,1,20,20,NO,RICE BOWLS AND PASTA,WEEK 5
145405,SEAT,19-07-2020,SUNDAY,9:03 PM,KAITLIN E.,FISH & CHIPS,1,#N/A,#N/A,NO,#N/A,WEEK 5
145426,SEAT,19-07-2020,SUNDAY,8:57 AM,KAITLIN E.,TWO EGGS ANY STYLE,1,12,12,NO,BREAKFAST,WEEK 5
145483,SEAT,19-07-2020,SUNDAY,12:43 PM,JILLIAN N.,TRIPLE PEPPERONI FLATBRD,1,15,15,NO,PIZZA,WEEK 5
145483,SEAT,19-07-2020,SUNDAY,12:43 PM,JILLIAN N.,NACHOS,1,#N/A,#N/A,NO,#N/A,WEEK 5
